ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
574	108	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
575	98	1	1	0.000000	10.132653	10.132653	0.000000	0.000000	0	0	0
576	9	2	2	0.000000	26.222222	26.222222	0.000000	0.000000	0	0	0
577	45	1	1	0.000000	12.266667	12.266667	0.000000	0.000000	0	0	0
578	40	1	1	0.000000	53.250000	53.250000	0.000000	0.000000	0	0	0
579	3	1	2	0.000000	53.666667	53.666667	0.000000	0.000000	0	0	0
580	55	2	2	0.000000	80.745455	64.563636	0.000000	0.000000	0	0	0
581	303	2	1	0.000000	39.577558	38.382838	0.000000	0.000000	0	0	0
582	2	1	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
583	86	2	1	0.000000	39.755814	32.965116	0.000000	0.000000	0	0	0
584	997	2	1	0.000000	12.458375	12.458375	0.000000	0.000000	0	0	0
585	24	1	1	0.000000	8.166667	8.166667	0.000000	0.000000	0	0	0
586	40178	1	2	0.000000	12.572005	12.572005	0.000000	0.000000	0	0	0
587	1037	2	2	0.000000	25.580521	24.455159	0.000000	0.000000	0	0	0
588	10596	1	1	0.000000	12.528501	12.528501	0.000000	0.000000	0	0	0
589	842	1	1	0.000000	12.224466	12.224466	0.000000	0.000000	0	0	0
590	22143	1	1	0.000000	12.582712	12.582712	0.000000	0.000000	0	0	0
591	62	1	1	0.000000	12.419355	12.419355	0.000000	0.000000	0	0	0
592	7630	1	1	0.000000	12.638925	12.638925	0.000000	0.000000	0	0	0
593	48	1	1	0.000000	10.041667	10.041667	0.000000	0.000000	0	0	0
594	2	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
595	1	2	1	0.000000	87.000000	87.000000	0.000000	0.000000	0	0	0
596	2	3	1	0.000000	73.500000	73.500000	0.000000	0.000000	0	0	0
597	3	3	1	0.000000	40.333333	40.333333	0.000000	0.000000	0	0	0
598	35301	1	1	0.000000	12.567576	12.567576	0.000000	0.000000	0	0	0
599	7	2	2	0.000000	19.428571	19.428571	0.000000	0.000000	0	0	0
600	15683	1	1	0.000000	12.567812	12.560862	0.000000	0.000000	0	0	0
601	19842	1	1	0.000000	12.524645	12.524645	0.000000	0.000000	0	0	0
602	1	1	3	0.000000	39.000000	34.000000	0.000000	0.000000	0	0	0
603	77	1	1	0.000000	92.077922	70.259740	0.000000	0.000000	0	0	0
604	21	2	2	0.000000	99.904762	81.142857	0.000000	0.000000	0	0	0
605	8389	1	1	0.000000	12.645369	12.645369	0.000000	0.000000	0	0	0
606	74	1	1	0.000000	12.608108	12.608108	0.000000	0.000000	0	0	0
607	5756	1	1	0.000000	12.465080	12.465080	0.000000	0.000000	0	0	0
608	10206	1	1	0.000000	12.627180	12.627180	0.000000	0.000000	0	0	0
609	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
610	1	1	2	0.000000	34.000000	34.000000	0.000000	0.000000	0	0	0
611	11	2	2	0.000000	47.090909	47.090909	0.000000	0.000000	0	0	0
612	10527	1	1	0.000000	12.563978	12.563978	0.000000	0.000000	0	0	0
613	165	1	2	0.000000	41.012121	27.672727	0.000000	0.000000	0	0	0
614	731	2	1	0.000000	37.227086	35.522572	0.000000	0.000000	0	0	0
615	52	1	1	0.000000	29.442308	28.903846	0.000000	0.000000	0	0	0
616	108	2	2	0.000000	38.740741	34.444444	0.000000	0.000000	0	0	0
617	114	1	1	0.000000	21.947368	21.947368	0.000000	0.000000	0	0	0
618	384	2	2	0.000000	39.335938	32.453125	0.000000	0.000000	0	0	0
619	84	2	2	0.000000	40.059524	39.880952	0.000000	0.000000	0	0	0
620	43	2	2	0.000000	38.279070	33.418605	0.000000	0.000000	0	0	0
621	40	1	1	0.000000	24.625000	20.700000	0.000000	0.000000	0	0	0
622	2	2	2	0.000000	35.000000	23.000000	0.000000	0.000000	0	0	0
623	13	1	1	0.000000	21.846154	9.846154	0.000000	0.000000	0	0	0
624	294	2	2	0.000000	36.673469	31.224490	0.000000	0.000000	0	0	0
625	107	1	1	0.000000	24.925234	24.925234	0.000000	0.000000	0	0	0
626	287	1	2	0.000000	37.156794	36.254355	0.000000	0.000000	0	0	0
627	48	1	1	0.000000	14.437500	14.437500	0.000000	0.000000	0	0	0
628	65	2	2	0.000000	61.907692	59.646154	0.000000	0.000000	0	0	0
629	80	1	1	0.000000	49.112500	33.262500	0.000000	0.000000	0	0	0
630	62	2	1	0.000000	24.822581	24.822581	0.000000	0.000000	0	0	0
631	8	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
632	12	1	2	0.000000	37.916667	37.916667	0.000000	0.000000	0	0	0
633	80	2	2	0.000000	69.337500	45.287500	0.000000	0.000000	0	0	0
634	1022	1	1	0.000000	12.751468	12.751468	0.000000	0.000000	0	0	0
635	136	2	2	0.000000	25.529412	20.036765	0.000000	0.000000	0	0	0
636	73	1	1	0.000000	8.643836	8.643836	0.000000	0.000000	0	0	0
637	122	2	2	0.000000	23.131148	17.688525	0.000000	0.000000	0	0	0
638	62	1	1	0.000000	15.709677	15.709677	0.000000	0.000000	0	0	0
639	7	1	2	0.000000	43.142857	43.142857	0.000000	0.000000	0	0	0
640	73	1	1	0.000000	39.575342	23.863014	0.000000	0.000000	0	0	0
641	80	2	2	0.000000	65.900000	39.775000	0.000000	0.000000	0	0	0
642	6	2	1	0.000000	52.666667	27.500000	0.000000	0.000000	0	0	0
643	155	1	1	0.000000	37.877419	30.554839	0.000000	0.000000	0	0	0
644	24	2	2	0.000000	47.708333	47.708333	0.000000	0.000000	0	0	0
645	16	2	1	0.000000	38.625000	38.625000	0.000000	0.000000	0	0	0
646	60	1	1	0.000000	25.633333	25.633333	0.000000	0.000000	0	0	0
647	239	2	2	0.000000	48.853556	33.401674	0.000000	0.000000	0	0	0
648	138	2	1	0.000000	39.731884	29.384058	0.000000	0.000000	0	0	0
649	58	1	1	0.000000	11.482759	11.482759	0.000000	0.000000	0	0	0
650	79	1	1	0.000000	40.405063	32.265823	0.000000	0.000000	0	0	0
651	29	2	2	0.000000	51.551724	47.206897	0.000000	0.000000	0	0	0
652	9	2	1	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
653	31	1	1	0.000000	12.225806	12.225806	0.000000	0.000000	0	0	0
654	13706	1	1	0.000000	12.588647	12.588647	0.000000	0.000000	0	0	0
655	55	1	1	0.000000	9.600000	9.600000	0.000000	0.000000	0	0	0
656	2	2	1	0.000000	40.500000	40.500000	0.000000	0.000000	0	0	0
657	3	2	1	0.000000	16.333333	16.333333	0.000000	0.000000	0	0	0
658	562	2	1	0.000000	11.957295	11.957295	0.000000	0.000000	0	0	0
659	22	1	1	0.000000	11.590909	11.590909	0.000000	0.000000	0	0	0
660	8217	1	2	0.000000	12.594986	12.594986	0.000000	0.000000	0	0	0
661	28	2	2	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
662	203	1	1	0.000000	12.443350	12.443350	0.000000	0.000000	0	0	0
663	2362	1	1	0.000000	12.392041	12.392041	0.000000	0.000000	0	0	0
664	1312	1	1	0.000000	13.129573	13.129573	0.000000	0.000000	0	0	0
665	2	2	1	0.000000	26.500000	26.500000	0.000000	0.000000	0	0	0
666	12998	1	1	0.000000	12.583936	12.583936	0.000000	0.000000	0	0	0
667	1103	2	2	0.000000	25.526745	24.320943	0.000000	0.000000	0	0	0
668	61	1	1	0.000000	13.196721	13.196721	0.000000	0.000000	0	0	0
669	38	2	2	0.000000	22.131579	22.131579	0.000000	0.000000	0	0	0
670	6974	1	1	0.000000	12.581589	12.581589	0.000000	0.000000	0	0	0
671	1735	1	1	0.000000	12.398271	12.398271	0.000000	0.000000	0	0	0
672	22922	2	1	0.000000	12.576215	12.566748	0.000000	0.000000	0	0	0
673	27	1	1	0.000000	10.592593	10.592593	0.000000	0.000000	0	0	0
674	34	2	2	0.000000	11.264706	11.264706	0.000000	0.000000	0	0	0
675	24	1	1	0.000000	10.458333	10.458333	0.000000	0.000000	0	0	0
676	999	1	2	0.000000	12.640641	12.543544	0.000000	0.000000	0	0	0
677	5710	1	1	0.000000	12.596673	12.596673	0.000000	0.000000	0	0	0
678	2334	1	1	0.000000	12.804627	12.769923	0.000000	0.000000	0	0	0
679	22	2	1	0.000000	14.045455	14.045455	0.000000	0.000000	0	0	0
680	8	1	1	0.000000	13.375000	13.375000	0.000000	0.000000	0	0	0
681	19	1	2	0.000000	25.526316	25.526316	0.000000	0.000000	0	0	0
682	59	2	2	0.000000	26.474576	26.474576	0.000000	0.000000	0	0	0
683	82	2	1	0.000000	12.109756	12.109756	0.000000	0.000000	0	0	0
684	8	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
685	27597	1	1	0.000000	12.541581	12.539334	0.000000	0.000000	0	0	0
686	4749	1	1	0.000000	12.644136	12.644136	0.000000	0.000000	0	0	0
687	13885	1	1	0.000000	12.633345	12.633345	0.000000	0.000000	0	0	0
688	3	2	2	0.000000	41.000000	27.666667	0.000000	0.000000	0	0	0
689	7197	1	1	0.000000	12.526191	12.526191	0.000000	0.000000	0	0	0
690	101	1	2	0.000000	26.366337	20.306931	0.000000	0.000000	0	0	0
691	80	1	1	0.000000	24.775000	24.775000	0.000000	0.000000	0	0	0
692	78	2	2	0.000000	35.192308	29.923077	0.000000	0.000000	0	0	0
693	38	1	1	0.000000	22.105263	22.105263	0.000000	0.000000	0	0	0
694	48	1	1	0.000000	35.937500	22.291667	0.000000	0.000000	0	0	0
695	8	2	2	0.000000	68.250000	68.250000	0.000000	0.000000	0	0	0
696	11	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
697	39	1	1	0.000000	13.564103	13.564103	0.000000	0.000000	0	0	0
698	23	1	2	0.000000	27.739130	27.739130	0.000000	0.000000	0	0	0
699	57	1	2	0.000000	45.719298	39.157895	0.000000	0.000000	0	0	0
700	194	2	1	0.000000	12.587629	12.587629	0.000000	0.000000	0	0	0
701	26	1	1	0.000000	11.769231	11.769231	0.000000	0.000000	0	0	0
702	237	1	2	0.000000	13.371308	13.371308	0.000000	0.000000	0	0	0
703	73	1	1	0.000000	14.808219	14.808219	0.000000	0.000000	0	0	0
704	566	1	1	0.000000	11.208481	11.208481	0.000000	0.000000	0	0	0
705	3	2	1	0.000000	40.333333	40.333333	0.000000	0.000000	0	0	0
706	77	1	1	0.000000	11.844156	11.844156	0.000000	0.000000	0	0	0
707	113	2	1	0.000000	13.265487	13.265487	0.000000	0.000000	0	0	0
708	26	1	1	0.000000	12.615385	12.615385	0.000000	0.000000	0	0	0
709	6473	1	2	0.000000	12.593388	12.593388	0.000000	0.000000	0	0	0
710	1	4	2	0.000000	146.000000	55.000000	0.000000	0.000000	0	0	0
711	3	2	1	0.000000	21.666667	21.666667	0.000000	0.000000	0	0	0
712	24798	2	1	0.000000	12.594685	12.594685	0.000000	0.000000	0	0	0
713	219	1	1	0.000000	10.068493	10.068493	0.000000	0.000000	0	0	0
714	11938	1	2	0.000000	12.558301	12.558301	0.000000	0.000000	0	0	0
715	4655	2	1	0.000000	12.458647	12.458647	0.000000	0.000000	0	0	0
716	37229	1	2	0.000000	12.600553	12.600553	0.000000	0.000000	0	0	0
717	20683	2	1	0.000000	12.578494	12.578494	0.000000	0.000000	0	0	0
718	28	1	1	0.000000	11.964286	11.964286	0.000000	0.000000	0	0	0
719	3757	1	2	0.000000	12.505723	12.505723	0.000000	0.000000	0	0	0
720	57	1	1	0.000000	13.561404	13.561404	0.000000	0.000000	0	0	0
721	1	1	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
722	11193	2	1	0.000000	12.610739	12.610739	0.000000	0.000000	0	0	0
723	21	1	1	0.000000	9.761905	9.761905	0.000000	0.000000	0	0	0
724	19620	1	2	0.000000	12.620387	12.620387	0.000000	0.000000	0	0	0
725	4	2	1	0.000000	35.500000	35.500000	0.000000	0.000000	0	0	0
726	32937	1	1	0.000000	12.577375	12.577375	0.000000	0.000000	0	0	0
727	69	1	2	0.000000	52.594203	41.942029	0.000000	0.000000	0	0	0
728	6	2	1	0.000000	37.166667	37.166667	0.000000	0.000000	0	0	0
729	31	1	1	0.000000	31.193548	29.483871	0.000000	0.000000	0	0	0
730	50	1	1	0.000000	30.360000	25.880000	0.000000	0.000000	0	0	0
731	78	2	2	0.000000	49.897436	47.871795	0.000000	0.000000	0	0	0
732	66	1	1	0.000000	39.545455	28.303030	0.000000	0.000000	0	0	0
733	1030	2	2	0.000000	90.452427	88.013592	0.000000	0.000000	0	0	0
734	75	1	1	0.000000	22.253333	22.253333	0.000000	0.000000	0	0	0
735	35684	1	1	0.000000	12.539289	12.537692	0.000000	0.000000	0	0	0
736	57	2	2	0.000000	52.175439	46.070175	0.000000	0.000000	0	0	0
737	1551	1	1	0.000000	12.439072	12.439072	0.000000	0.000000	0	0	0
738	2	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
739	1	1	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
740	1	2	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	0	0
741	24175	1	1	0.000000	12.599545	12.599545	0.000000	0.000000	0	0	0
742	18923	1	1	0.000000	12.531840	12.531840	0.000000	0.000000	0	0	0
743	40	1	2	0.000000	23.275000	23.275000	0.000000	0.000000	0	0	0
744	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
745	1	1	2	0.000000	63.000000	63.000000	0.000000	0.000000	0	0	0
746	2	1	2	0.000000	74.000000	74.000000	0.000000	0.000000	0	0	0
747	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
748	26	2	1	0.000000	22.846154	22.846154	0.000000	0.000000	0	0	0
749	7589	1	1	0.000000	12.576888	12.576888	0.000000	0.000000	0	0	0
750	6	1	2	0.000000	26.500000	26.500000	0.000000	0.000000	0	0	0
751	31	1	2	0.000000	38.548387	38.548387	0.000000	0.000000	0	0	0
752	71	1	1	0.000000	38.915493	37.830986	0.000000	0.000000	0	0	0
753	31	1	1	0.000000	11.225806	11.225806	0.000000	0.000000	0	0	0
754	47	1	1	0.000000	66.702128	45.638298	0.000000	0.000000	0	0	0
755	99	1	1	0.000000	21.606061	19.252525	0.000000	0.000000	0	0	0
756	45	2	1	0.000000	24.644444	24.644444	0.000000	0.000000	0	0	0
757	12686	1	1	0.000000	12.625414	12.625414	0.000000	0.000000	0	0	0
758	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
759	2	1	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
760	10026	1	1	0.000000	12.600738	12.600738	0.000000	0.000000	0	0	0
761	1	2	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
762	1	2	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
763	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
764	6878	1	1	0.000000	12.581274	12.581274	0.000000	0.000000	0	0	0
765	3	1	2	0.000000	24.666667	24.666667	0.000000	0.000000	0	0	0
766	9538	1	1	0.000000	12.523170	12.523170	0.000000	0.000000	0	0	0
767	16	1	2	0.000000	24.875000	24.875000	0.000000	0.000000	0	0	0
768	2520	1	1	0.000000	12.702381	12.702381	0.000000	0.000000	0	0	0
769	643	1	1	0.000000	11.981337	11.981337	0.000000	0.000000	0	0	0
770	1900	1	1	0.000000	12.797368	12.797368	0.000000	0.000000	0	0	0
771	41	2	2	0.000000	22.487805	22.487805	0.000000	0.000000	0	0	0
772	9099	1	1	0.000000	12.536872	12.536872	0.000000	0.000000	0	0	0
773	8	2	1	0.000000	68.000000	68.000000	0.000000	0.000000	0	0	0
774	2	2	1	0.000000	52.000000	52.000000	0.000000	0.000000	0	0	0
775	32	1	2	0.000000	35.625000	28.156250	0.000000	0.000000	0	0	0
776	12	1	2	0.000000	62.666667	62.666667	0.000000	0.000000	0	0	0
777	7	2	2	0.000000	78.857143	78.857143	0.000000	0.000000	0	0	0
778	10	2	1	0.000000	30.200000	30.200000	0.000000	0.000000	0	0	0
779	21	1	1	0.000000	12.523810	12.523810	0.000000	0.000000	0	0	0
780	25	1	1	0.000000	15.840000	15.840000	0.000000	0.000000	0	0	0
781	3	1	2	0.000000	26.666667	26.666667	0.000000	0.000000	0	0	0
782	1	1	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
783	1	1	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
784	1	1	3	0.000000	71.000000	71.000000	0.000000	0.000000	0	0	0
785	8862	1	1	0.000000	12.561047	12.561047	0.000000	0.000000	0	0	0
786	5016	1	1	0.000000	12.650917	12.650917	0.000000	0.000000	0	0	0
787	19301	1	1	0.000000	12.603544	12.603544	0.000000	0.000000	0	0	0
788	1	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
789	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
790	58	1	1	0.000000	12.724138	12.724138	0.000000	0.000000	0	0	0
791	4	2	1	0.000000	26.500000	26.500000	0.000000	0.000000	0	0	0
792	9778	1	1	0.000000	12.526999	12.520659	0.000000	0.000000	0	0	0
793	16	1	2	0.000000	21.062500	15.062500	0.000000	0.000000	0	0	0
794	1	1	2	0.000000	50.000000	38.000000	0.000000	0.000000	0	0	0
795	15482	1	1	0.000000	12.628795	12.628795	0.000000	0.000000	0	0	0
796	21	1	2	0.000000	23.714286	23.714286	0.000000	0.000000	0	0	0
797	41	1	2	0.000000	34.902439	25.512195	0.000000	0.000000	0	0	0
798	50	1	1	0.000000	11.840000	11.840000	0.000000	0.000000	0	0	0
799	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
800	7	2	2	0.000000	39.285714	39.285714	0.000000	0.000000	0	0	0
801	17	1	1	0.000000	12.588235	12.588235	0.000000	0.000000	0	0	0
802	12635	1	1	0.000000	12.508508	12.508508	0.000000	0.000000	0	0	0
803	31	1	1	0.000000	14.741935	14.741935	0.000000	0.000000	0	0	0
804	14	2	2	0.000000	40.714286	22.071429	0.000000	0.000000	0	0	0
805	20	1	1	0.000000	10.750000	10.750000	0.000000	0.000000	0	0	0
806	106	2	2	0.000000	90.358491	81.547170	0.000000	0.000000	0	0	0
807	3536	1	1	0.000000	12.512161	12.512161	0.000000	0.000000	0	0	0
808	55	2	2	0.000000	40.400000	32.963636	0.000000	0.000000	0	0	0
809	236	1	1	0.000000	13.584746	13.584746	0.000000	0.000000	0	0	0
810	271	1	1	0.000000	11.645756	11.645756	0.000000	0.000000	0	0	0
811	23372	1	1	0.000000	12.539534	12.539534	0.000000	0.000000	0	0	0
812	2	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
813	7389	1	1	0.000000	12.619570	12.619570	0.000000	0.000000	0	0	0
814	74	1	2	0.000000	25.513514	25.513514	0.000000	0.000000	0	0	0
815	5298	1	1	0.000000	12.599094	12.599094	0.000000	0.000000	0	0	0
816	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
817	36	1	1	0.000000	14.222222	14.222222	0.000000	0.000000	0	0	0
818	2	2	2	0.000000	37.500000	37.500000	0.000000	0.000000	0	0	0
819	8	2	1	0.000000	20.750000	20.750000	0.000000	0.000000	0	0	0
820	43	1	1	0.000000	12.860465	12.860465	0.000000	0.000000	0	0	0
821	10833	1	1	0.000000	12.578602	12.574910	0.000000	0.000000	0	0	0
822	6033	1	1	0.000000	12.592077	12.592077	0.000000	0.000000	0	0	0
823	9704	1	1	0.000000	12.597073	12.597073	0.000000	0.000000	0	0	0
824	48	1	1	0.000000	11.125000	11.125000	0.000000	0.000000	0	0	0
825	4169	1	1	0.000000	12.345646	12.345646	0.000000	0.000000	0	0	0
826	4576	1	1	0.000000	12.680944	12.680944	0.000000	0.000000	0	0	0
827	31296	1	1	0.000000	12.567261	12.567261	0.000000	0.000000	0	0	0
828	1	1	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
829	11	1	1	0.000000	10.363636	10.363636	0.000000	0.000000	0	0	0
830	10481	1	1	0.000000	12.586394	12.583150	0.000000	0.000000	0	0	0
831	11	1	1	0.000000	20.454545	20.454545	0.000000	0.000000	0	0	0
832	55	1	2	0.000000	53.418182	49.363636	0.000000	0.000000	0	0	0
833	20	2	1	0.000000	57.250000	21.350000	0.000000	0.000000	0	0	0
834	32	1	1	0.000000	34.468750	34.468750	0.000000	0.000000	0	0	0
835	2	1	2	0.000000	104.500000	63.500000	0.000000	0.000000	0	0	0
836	1	4	2	0.000000	116.000000	76.000000	0.000000	0.000000	0	0	0
837	1	2	1	0.000000	68.000000	39.000000	0.000000	0.000000	0	0	0
838	17874	1	1	0.000000	12.494573	12.494573	0.000000	0.000000	0	0	0
839	3671	1	1	0.000000	12.523563	12.523563	0.000000	0.000000	0	0	0
840	1	1	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
841	7871	1	1	0.000000	12.611866	12.611866	0.000000	0.000000	0	0	0
842	2	1	2	0.000000	77.500000	20.000000	0.000000	0.000000	0	0	0
843	1	1	2	0.000000	92.000000	34.000000	0.000000	0.000000	0	0	0
844	4	2	1	0.000000	63.000000	31.750000	0.000000	0.000000	0	0	0
845	39	1	1	0.000000	54.307692	45.435897	0.000000	0.000000	0	0	0
846	33	1	1	0.000000	45.393939	12.575758	0.000000	0.000000	0	0	0
847	1	1	2	0.000000	55.000000	17.000000	0.000000	0.000000	0	0	0
848	1	1	2	0.000000	101.000000	24.000000	0.000000	0.000000	0	0	0
849	2	2	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
850	36	1	1	0.000000	13.027778	13.027778	0.000000	0.000000	0	0	0
851	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
852	20038	1	1	0.000000	12.578102	12.578102	0.000000	0.000000	0	0	0
853	2	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
854	16160	1	1	0.000000	12.526609	12.526609	0.000000	0.000000	0	0	0
855	10579	1	1	0.000000	12.542490	12.542490	0.000000	0.000000	0	0	0
856	2	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
857	2	2	2	0.000000	35.500000	35.500000	0.000000	0.000000	0	0	0
858	57	1	1	0.000000	15.122807	15.122807	0.000000	0.000000	0	0	0
859	3	1	3	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
860	2	2	1	0.000000	35.500000	35.500000	0.000000	0.000000	0	0	0
861	19090	1	1	0.000000	12.554164	12.554164	0.000000	0.000000	0	0	0
862	2	2	1	0.000000	37.500000	37.500000	0.000000	0.000000	0	0	0
863	63	1	1	0.000000	22.888889	15.619048	0.000000	0.000000	0	0	0
864	16508	1	1	0.000000	12.624788	12.624788	0.000000	0.000000	0	0	0
865	41783	1	1	0.000000	12.562956	12.562956	0.000000	0.000000	0	0	0
866	6235	1	1	0.000000	12.605934	12.605934	0.000000	0.000000	0	0	0
867	3216	1	1	0.000000	12.612562	12.612562	0.000000	0.000000	0	0	0
868	45	1	1	0.000000	16.355556	16.355556	0.000000	0.000000	0	0	0
869	2	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
870	1	2	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
871	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	0	0
872	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
873	9962	1	1	0.000000	12.597270	12.597270	0.000000	0.000000	0	0	0
874	7690	1	1	0.000000	12.493628	12.483485	0.000000	0.000000	0	0	0
875	17	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
876	6232	1	1	0.000000	12.595956	12.595956	0.000000	0.000000	0	0	0
877	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
878	4116	1	1	0.000000	12.709913	12.709913	0.000000	0.000000	0	0	0
879	2	1	2	0.000000	70.000000	70.000000	0.000000	0.000000	0	0	0
880	1	3	1	0.000000	62.000000	62.000000	0.000000	0.000000	0	0	0
881	9668	1	1	0.000000	12.506930	12.506930	0.000000	0.000000	0	0	0
882	7653	1	1	0.000000	12.717366	12.717366	0.000000	0.000000	0	0	0
883	238	1	1	0.000000	12.495798	12.495798	0.000000	0.000000	0	0	0
884	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
885	151	2	3	0.000000	48.291391	47.701987	0.000000	0.000000	0	0	0
886	1040	2	1	0.000000	37.507692	36.363462	0.000000	0.000000	0	0	0
887	2	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
888	375	1	1	0.000000	12.018667	12.018667	0.000000	0.000000	0	0	0
889	11	2	2	0.000000	21.090909	21.090909	0.000000	0.000000	0	0	0
890	55	1	1	0.000000	9.854545	9.854545	0.000000	0.000000	0	0	0
891	185	1	1	0.000000	13.264865	13.264865	0.000000	0.000000	0	0	0
892	4	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
893	9190	1	1	0.000000	12.556583	12.550707	0.000000	0.000000	0	0	0
894	94	1	1	0.000000	10.861702	10.861702	0.000000	0.000000	0	0	0
895	22	2	2	0.000000	112.545455	52.272727	0.000000	0.000000	0	0	0
896	85	1	1	0.000000	11.211765	11.211765	0.000000	0.000000	0	0	0
897	77	1	1	0.000000	13.142857	13.142857	0.000000	0.000000	0	0	0
898	400	1	1	0.000000	12.497500	12.497500	0.000000	0.000000	0	0	0
899	30591	1	1	0.000000	12.605603	12.602596	0.000000	0.000000	0	0	0
900	4712	1	1	0.000000	12.481324	12.481324	0.000000	0.000000	0	0	0
901	51564	1	1	0.000000	12.548561	12.548561	0.000000	0.000000	0	0	0
902	56	1	1	0.000000	13.464286	13.464286	0.000000	0.000000	0	0	0
903	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
904	1	1	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
905	238	1	1	0.000000	11.180672	11.180672	0.000000	0.000000	0	0	0
906	2685	2	1	0.000000	12.509870	12.509870	0.000000	0.000000	0	0	0
907	25	1	1	0.000000	13.240000	13.240000	0.000000	0.000000	0	0	0
908	4924	1	2	0.000000	12.644801	12.644801	0.000000	0.000000	0	0	0
909	1	1	2	0.000000	116.000000	116.000000	0.000000	0.000000	0	0	0
910	1	3	2	0.000000	132.000000	132.000000	0.000000	0.000000	0	0	0
911	2	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
912	12	1	1	0.000000	24.583333	24.583333	0.000000	0.000000	0	0	0
913	14	2	2	0.000000	41.000000	39.000000	0.000000	0.000000	0	0	0
914	46	2	2	0.000000	37.173913	21.108696	0.000000	0.000000	0	0	0
915	5	1	1	0.000000	26.400000	26.400000	0.000000	0.000000	0	0	0
916	3	1	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
917	10	1	1	0.000000	27.100000	13.700000	0.000000	0.000000	0	0	0
918	11	1	1	0.000000	16.454545	16.454545	0.000000	0.000000	0	0	0
919	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
920	1	1	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
921	3493	1	1	0.000000	12.622388	12.622388	0.000000	0.000000	0	0	0
922	4	2	2	0.000000	31.750000	31.750000	0.000000	0.000000	0	0	0
923	10690	1	1	0.000000	12.625351	12.625351	0.000000	0.000000	0	0	0
924	4314	1	1	0.000000	12.497450	12.497450	0.000000	0.000000	0	0	0
925	8511	1	1	0.000000	12.549524	12.539302	0.000000	0.000000	0	0	0
926	5563	1	3	0.000000	13.703577	13.703577	0.000000	0.000000	0	0	0
927	1	1	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
