ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
563	8862	1	1	0.000000	12.561047	12.561047	0.000000	0.000000	0	310	0
564	5016	1	1	0.000000	12.650917	12.650917	0.000000	0.000000	0	177	0
565	19301	1	1	0.000000	12.603544	12.603544	0.000000	0.000000	0	660	0
566	1	4	1	0.000000	280.000000	27.000000	0.000000	0.000000	0	161	0
567	1	1	2	0.000000	77.000000	13.000000	0.000000	0.000000	0	41	0
568	4	2	1	0.000000	26.500000	26.500000	0.000000	0.000000	0	8	0
569	9778	1	1	0.000000	12.526999	12.520659	0.000000	0.000000	0	337	0
570	16	1	2	0.000000	84.062500	15.062500	0.000000	0.000000	0	52	0
571	2	1	4	0.000000	117.000000	31.500000	0.000000	0.000000	0	75	0
572	15482	1	1	0.000000	12.628795	12.628795	0.000000	0.000000	0	533	0
573	21	1	2	0.000000	23.714286	23.714286	0.000000	0.000000	0	7	0
574	41	1	2	0.000000	34.902439	25.512195	0.000000	0.000000	0	11	0
575	50	1	1	0.000000	11.840000	11.840000	0.000000	0.000000	0	3	0
576	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	14	0
577	7	2	2	0.000000	39.285714	39.285714	0.000000	0.000000	0	22	0
578	17	1	1	0.000000	12.588235	12.588235	0.000000	0.000000	0	3	0
579	12635	1	1	0.000000	12.508508	12.508508	0.000000	0.000000	0	443	0
580	3536	1	1	0.000000	12.512161	12.512161	0.000000	0.000000	0	122	0
581	55	2	2	0.000000	40.400000	32.963636	0.000000	0.000000	0	35	0
582	236	1	1	0.000000	13.584746	13.584746	0.000000	0.000000	0	11	0
583	271	1	1	0.000000	11.645756	11.645756	0.000000	0.000000	0	12	0
584	23372	1	1	0.000000	12.539534	12.539534	0.000000	0.000000	0	800	0
585	2	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	6	0
586	7389	1	1	0.000000	12.619570	12.619570	0.000000	0.000000	0	260	0
587	74	1	2	0.000000	25.513514	25.513514	0.000000	0.000000	0	12	0
588	5298	1	1	0.000000	12.599094	12.599094	0.000000	0.000000	0	184	0
589	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	8	0
590	36	1	1	0.000000	14.222222	14.222222	0.000000	0.000000	0	5	0
591	8	2	1	0.000000	20.750000	20.750000	0.000000	0.000000	0	7	0
592	43	1	1	0.000000	12.860465	12.860465	0.000000	0.000000	0	8	0
593	10833	1	1	0.000000	12.578602	12.574910	0.000000	0.000000	0	377	0
594	6033	1	1	0.000000	12.592077	12.592077	0.000000	0.000000	0	212	0
595	9704	1	1	0.000000	12.597073	12.597073	0.000000	0.000000	0	344	0
596	48	1	1	0.000000	11.125000	11.125000	0.000000	0.000000	0	4	0
597	4169	1	1	0.000000	12.345646	12.345646	0.000000	0.000000	0	144	0
598	4576	1	1	0.000000	12.680944	12.680944	0.000000	0.000000	0	163	0
599	31296	1	1	0.000000	12.567261	12.567261	0.000000	0.000000	0	1082	0
600	0	1	2	Inf	Inf	Inf	Inf	Inf	0	103	0
601	1	2	1	0.000000	111.000000	11.000000	0.000000	0.000000	0	7	0
602	10481	1	1	0.000000	12.586394	12.583150	0.000000	0.000000	0	361	0
603	66	1	1	0.000000	53.712121	46.924242	0.000000	0.000000	0	14	0
604	2	1	2	0.000000	104.500000	63.500000	0.000000	0.000000	0	38	0
605	1	3	2	0.000000	116.000000	76.000000	0.000000	0.000000	0	43	0
606	1	2	1	0.000000	92.000000	39.000000	0.000000	0.000000	0	27	0
607	17874	1	1	0.000000	12.494573	12.494573	0.000000	0.000000	0	619	0
608	3671	1	1	0.000000	12.523563	12.523563	0.000000	0.000000	0	132	0
609	7871	1	1	0.000000	12.611866	12.611866	0.000000	0.000000	0	269	0
610	1	1	2	0.000000	125.000000	20.000000	0.000000	0.000000	0	54	0
611	1	1	2	0.000000	139.000000	34.000000	0.000000	0.000000	0	59	0
612	4	2	1	0.000000	105.500000	31.750000	0.000000	0.000000	0	115	0
613	8	1	1	0.000000	92.250000	12.750000	0.000000	0.000000	0	43	0
614	2	1	2	0.000000	101.000000	19.500000	0.000000	0.000000	0	44	0
615	1	2	4	0.000000	176.000000	24.000000	0.000000	0.000000	0	72	0
616	16	1	1	0.000000	74.375000	13.750000	0.000000	0.000000	0	42	0
617	20038	1	1	0.000000	12.578102	12.578102	0.000000	0.000000	0	694	0
618	2	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	9	0
619	16160	1	1	0.000000	12.526609	12.526609	0.000000	0.000000	0	559	0
620	10579	1	1	0.000000	12.542490	12.542490	0.000000	0.000000	0	367	0
621	2	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	14	0
622	2	2	2	0.000000	35.500000	35.500000	0.000000	0.000000	0	17	0
623	57	1	1	0.000000	15.122807	15.122807	0.000000	0.000000	0	7	0
624	4	1	3	0.000000	74.250000	29.250000	0.000000	0.000000	0	21	0
625	2	2	1	0.000000	35.500000	35.500000	0.000000	0.000000	0	13	0
626	19090	1	1	0.000000	12.554164	12.554164	0.000000	0.000000	0	656	0
627	2	2	1	0.000000	37.500000	37.500000	0.000000	0.000000	0	15	0
628	63	1	1	0.000000	22.888889	15.619048	0.000000	0.000000	0	12	0
629	16508	1	1	0.000000	12.624788	12.624788	0.000000	0.000000	0	570	0
630	41783	1	1	0.000000	12.562956	12.562956	0.000000	0.000000	0	1431	0
631	6235	1	1	0.000000	12.605934	12.605934	0.000000	0.000000	0	216	0
632	3216	1	1	0.000000	12.612562	12.612562	0.000000	0.000000	0	111	0
633	1	2	2	0.000000	41.000000	41.000000	0.000000	0.000000	0	21	0
634	1	2	2	0.000000	45.000000	45.000000	0.000000	0.000000	0	22	0
635	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	16	0
636	9962	1	1	0.000000	12.597270	12.597270	0.000000	0.000000	0	346	0
637	7690	1	1	0.000000	12.493628	12.483485	0.000000	0.000000	0	266	0
638	17	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	8	0
639	6232	1	1	0.000000	12.595956	12.595956	0.000000	0.000000	0	217	0
640	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	10	0
641	4116	1	1	0.000000	12.709913	12.709913	0.000000	0.000000	0	145	0
642	9668	1	1	0.000000	12.506930	12.506930	0.000000	0.000000	0	334	0
643	7653	1	1	0.000000	12.717366	12.717366	0.000000	0.000000	0	259	0
644	238	1	1	0.000000	12.495798	12.495798	0.000000	0.000000	0	11	0
645	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	14	0
646	151	2	3	0.000000	48.291391	47.701987	0.000000	0.000000	0	69	0
647	1040	2	1	0.000000	37.507692	36.363462	0.000000	0.000000	0	222	0
648	2	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	14	0
649	375	1	1	0.000000	12.018667	12.018667	0.000000	0.000000	0	13	0
650	70	2	2	0.000000	20.414286	12.671429	0.000000	0.000000	0	10	0
651	185	1	1	0.000000	13.264865	13.264865	0.000000	0.000000	0	8	0
652	4	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	6	0
653	9190	1	1	0.000000	12.556583	12.550707	0.000000	0.000000	0	318	0
654	400	1	1	0.000000	12.497500	12.497500	0.000000	0.000000	0	15	0
655	30591	1	1	0.000000	12.605603	12.602596	0.000000	0.000000	0	1055	0
656	4712	1	1	0.000000	12.481324	12.481324	0.000000	0.000000	0	166	0
657	51564	1	1	0.000000	12.548561	12.548561	0.000000	0.000000	0	1770	0
658	56	1	1	0.000000	13.464286	13.464286	0.000000	0.000000	0	7	0
659	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	8	0
660	1	1	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	10	0
661	238	1	1	0.000000	11.180672	11.180672	0.000000	0.000000	0	12	0
662	7634	1	1	0.000000	12.599293	12.599293	0.000000	0.000000	0	266	0
663	1	5	3	0.000000	266.000000	132.000000	0.000000	0.000000	0	117	0
664	14	2	2	0.000000	128.428571	39.000000	0.000000	0.000000	0	17	0
665	5	1	1	0.000000	124.200000	26.400000	0.000000	0.000000	0	17	0
666	1	1	2	0.000000	167.000000	70.000000	0.000000	0.000000	0	11	0
667	7	1	1	0.000000	108.571429	12.000000	0.000000	0.000000	0	10	0
668	11	1	1	0.000000	16.454545	16.454545	0.000000	0.000000	0	5	0
669	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	15	0
670	1	1	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	28	0
671	3493	1	1	0.000000	12.622388	12.622388	0.000000	0.000000	0	128	0
672	4	2	2	0.000000	31.750000	31.750000	0.000000	0.000000	0	15	0
673	10690	1	1	0.000000	12.625351	12.625351	0.000000	0.000000	0	368	0
674	4314	1	1	0.000000	12.497450	12.497450	0.000000	0.000000	0	151	0
675	8511	1	1	0.000000	12.549524	12.539302	0.000000	0.000000	0	292	0
676	5563	1	2	0.000000	13.703577	13.703577	0.000000	0.000000	0	194	0
677	1	1	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	17	0
678	57	1	1	0.000000	12.736842	12.736842	0.000000	0.000000	0	7	0
679	9745	1	1	0.000000	12.617650	12.610672	0.000000	0.000000	0	338	0
680	3093	1	1	0.000000	12.471710	12.471710	0.000000	0.000000	0	111	0
681	5223	1	1	0.000000	12.706108	12.706108	0.000000	0.000000	0	180	0
682	3	1	2	0.000000	20.666667	20.666667	0.000000	0.000000	0	12	0
683	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	15	0
684	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	10	0
685	17197	1	1	0.000000	12.565913	12.565913	0.000000	0.000000	0	600	0
686	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	10	0
687	23596	1	1	0.000000	12.550602	12.539371	0.000000	0.000000	0	818	0
688	20	2	2	0.000000	38.050000	31.800000	0.000000	0.000000	0	10	0
689	21	1	1	0.000000	28.142857	12.666667	0.000000	0.000000	0	5	0
690	31	1	1	0.000000	22.096774	22.096774	0.000000	0.000000	0	7	0
691	1	3	1	0.000000	288.000000	48.000000	0.000000	0.000000	0	114	0
692	22	1	1	0.000000	10.772727	10.772727	0.000000	0.000000	0	5	0
693	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	8	0
694	2	2	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	10	0
695	5356	1	1	0.000000	12.644137	12.638350	0.000000	0.000000	0	188	0
696	1	2	1	0.000000	47.000000	19.000000	0.000000	0.000000	0	19	0
697	39280	1	1	0.000000	12.592108	12.589893	0.000000	0.000000	0	1350	0
698	60	1	1	0.000000	13.350000	13.350000	0.000000	0.000000	0	6	0
699	3	1	2	0.000000	22.333333	22.333333	0.000000	0.000000	0	8	0
700	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	8	0
701	14232	1	1	0.000000	12.578134	12.578134	0.000000	0.000000	0	498	0
702	307	1	1	0.000000	11.140065	11.140065	0.000000	0.000000	0	14	0
703	2	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	8	0
704	1702	1	1	0.000000	12.474736	12.474736	0.000000	0.000000	0	63	0
705	10889	1	1	0.000000	12.550005	12.550005	0.000000	0.000000	0	375	0
706	60	1	1	0.000000	12.850000	12.850000	0.000000	0.000000	0	6	0
707	3	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	12	0
708	3	1	2	0.000000	36.333333	36.333333	0.000000	0.000000	0	15	0
709	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	12	0
710	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	3	0
711	25745	1	1	0.000000	12.593708	12.593708	0.000000	0.000000	0	889	0
712	9	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	10	0
713	9002	1	1	0.000000	12.621751	12.621751	0.000000	0.000000	0	311	0
714	42488	1	1	0.000000	12.539305	12.539305	0.000000	0.000000	0	1478	0
715	7355	1	1	0.000000	12.405710	12.405710	0.000000	0.000000	0	252	0
716	48	2	2	0.000000	31.666667	31.666667	0.000000	0.000000	0	17	0
717	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	9	0
718	7954	1	1	0.000000	12.613025	12.613025	0.000000	0.000000	0	273	0
719	2118	1	1	0.000000	12.176582	12.176582	0.000000	0.000000	0	81	0
720	20	2	1	0.000000	38.650000	18.850000	0.000000	0.000000	0	13	0
721	4826	1	1	0.000000	12.605678	12.605678	0.000000	0.000000	0	169	0
722	3282	1	1	0.000000	12.342169	12.332419	0.000000	0.000000	0	117	0
723	5	3	2	0.000000	39.400000	39.400000	0.000000	0.000000	0	25	0
724	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	5	0
725	38	1	1	0.000000	16.315789	16.315789	0.000000	0.000000	0	6	0
726	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	14	0
727	651	1	1	0.000000	13.359447	13.359447	0.000000	0.000000	0	24	0
728	0	2	2	Inf	Inf	Inf	Inf	Inf	0	31	0
729	3	1	1	0.000000	330.000000	23.333333	0.000000	0.000000	0	27	0
730	25	1	1	0.000000	152.000000	13.000000	0.000000	0.000000	0	26	0
731	5028	1	1	0.000000	12.386834	12.386834	0.000000	0.000000	0	179	0
732	4482	2	1	0.000000	12.691656	12.691656	0.000000	0.000000	0	159	0
733	29	1	1	0.000000	4.896552	4.896552	0.000000	0.000000	0	4	0
734	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	2	0
735	30	2	2	0.000000	26.966667	26.966667	0.000000	0.000000	0	10	0
736	1195	1	1	0.000000	12.368201	12.368201	0.000000	0.000000	0	50	0
737	2105	1	1	0.000000	12.452732	12.452732	0.000000	0.000000	0	72	0
738	4	2	2	0.000000	22.750000	22.750000	0.000000	0.000000	0	13	0
739	183	1	1	0.000000	12.333333	12.333333	0.000000	0.000000	0	10	0
740	8	2	2	0.000000	24.625000	24.625000	0.000000	0.000000	0	14	0
741	209	1	1	0.000000	14.722488	14.722488	0.000000	0.000000	0	14	0
742	115	1	1	0.000000	12.530435	12.530435	0.000000	0.000000	0	9	0
743	136	1	1	0.000000	13.580882	13.580882	0.000000	0.000000	0	10	0
744	439	1	1	0.000000	13.045558	13.045558	0.000000	0.000000	0	19	0
745	214	1	1	0.000000	10.182243	10.182243	0.000000	0.000000	0	9	0
746	2	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	13	0
747	178	1	1	0.000000	11.539326	11.539326	0.000000	0.000000	0	8	0
748	417	1	1	0.000000	12.726619	12.726619	0.000000	0.000000	0	17	0
749	5	2	2	0.000000	21.400000	21.400000	0.000000	0.000000	0	12	0
750	217	1	1	0.000000	11.995392	11.995392	0.000000	0.000000	0	11	0
751	1582	1	1	0.000000	12.807206	12.807206	0.000000	0.000000	0	62	0
752	238	1	1	0.000000	12.478992	12.478992	0.000000	0.000000	0	13	0
753	170	1	1	0.000000	10.841176	10.841176	0.000000	0.000000	0	8	0
754	185	1	1	0.000000	12.324324	12.324324	0.000000	0.000000	0	7	0
755	1794	1	1	0.000000	12.697882	12.697882	0.000000	0.000000	0	67	0
756	2553	1	1	0.000000	12.350960	12.350960	0.000000	0.000000	0	91	0
757	1487	1	1	0.000000	12.451917	12.451917	0.000000	0.000000	0	59	0
758	28	1	1	0.000000	12.107143	12.107143	0.000000	0.000000	0	5	0
759	9159	1	1	0.000000	12.652910	12.652910	0.000000	0.000000	0	318	0
760	876	1	1	0.000000	12.115297	12.115297	0.000000	0.000000	0	32	0
761	297	1	1	0.000000	13.744108	13.744108	0.000000	0.000000	0	15	0
762	30	1	1	0.000000	13.366667	13.366667	0.000000	0.000000	0	9	0
763	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	24	0
764	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	8	0
765	5832	1	1	0.000000	12.486283	12.486283	0.000000	0.000000	0	203	0
766	7027	1	1	0.000000	12.385940	12.385940	0.000000	0.000000	0	244	0
767	10959	1	1	0.000000	12.641482	12.635824	0.000000	0.000000	0	376	0
768	23296	1	1	0.000000	12.603752	12.603752	0.000000	0.000000	0	804	0
769	9589	1	1	0.000000	12.701324	12.701324	0.000000	0.000000	0	336	0
770	80	2	2	0.000000	35.475000	23.525000	0.000000	0.000000	0	11	0
771	13	1	1	0.000000	18.769231	18.769231	0.000000	0.000000	0	4	0
772	4788	1	1	0.000000	12.465748	12.465748	0.000000	0.000000	0	169	0
773	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	6	0
774	2733	1	1	0.000000	12.652031	12.652031	0.000000	0.000000	0	96	0
775	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	14	0
776	7	2	1	0.000000	23.571429	23.571429	0.000000	0.000000	0	7	0
777	131	1	1	0.000000	12.450382	12.450382	0.000000	0.000000	0	8	0
778	4141	1	1	0.000000	12.755373	12.755373	0.000000	0.000000	0	145	0
779	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	11	0
780	13033	1	1	0.000000	12.488222	12.485844	0.000000	0.000000	0	450	0
781	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	10	0
782	3	1	2	0.000000	142.333333	68.666667	0.000000	0.000000	0	57	0
783	1	1	2	0.000000	166.000000	81.000000	0.000000	0.000000	0	72	0
784	2	1	2	0.000000	116.500000	22.000000	0.000000	0.000000	0	54	0
785	36	1	2	0.000000	152.555556	11.750000	0.000000	0.000000	0	71	0
786	9	1	1	0.000000	113.000000	33.111111	0.000000	0.000000	0	49	0
787	1	1	2	0.000000	153.000000	14.000000	0.000000	0.000000	0	65	0
788	5	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	4	0
789	1	2	1	0.000000	105.000000	48.000000	0.000000	0.000000	0	49	0
790	2092	1	1	0.000000	12.712237	12.712237	0.000000	0.000000	0	76	0
791	3757	1	1	0.000000	12.429864	12.429864	0.000000	0.000000	0	132	0
792	2	1	2	0.000000	26.500000	26.500000	0.000000	0.000000	0	17	0
793	9145	1	1	0.000000	12.625041	12.625041	0.000000	0.000000	0	317	0
794	1	1	3	0.000000	39.000000	39.000000	0.000000	0.000000	0	19	0
795	4	2	1	0.000000	52.250000	52.250000	0.000000	0.000000	0	23	0
796	1	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	20	0
797	4	2	1	0.000000	26.250000	26.250000	0.000000	0.000000	0	13	0
798	18133	1	1	0.000000	12.582364	12.580654	0.000000	0.000000	0	622	0
799	50	1	1	0.000000	10.640000	10.640000	0.000000	0.000000	0	7	0
800	2	1	1	0.000000	587.500000	14.000000	0.000000	0.000000	0	9	0
801	1	2	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	14	0
802	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	8	0
803	2	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	7	0
804	19714	1	1	0.000000	12.599168	12.599168	0.000000	0.000000	0	678	0
805	2	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	13	0
806	7181	1	1	0.000000	12.501323	12.501323	0.000000	0.000000	0	248	0
807	4	1	3	0.000000	41.750000	41.750000	0.000000	0.000000	0	12	0
808	36	1	2	0.000000	46.972222	14.583333	0.000000	0.000000	0	20	0
809	23422	1	1	0.000000	12.589232	12.589232	0.000000	0.000000	0	808	0
810	22550	1	1	0.000000	12.535122	12.531397	0.000000	0.000000	0	771	0
811	5754	1	1	0.000000	12.782412	12.782412	0.000000	0.000000	0	198	0
812	7814	1	1	0.000000	12.462887	12.462887	0.000000	0.000000	0	271	0
813	3589	1	1	0.000000	12.517972	12.517972	0.000000	0.000000	0	124	0
814	37	1	1	0.000000	12.675676	12.675676	0.000000	0.000000	0	4	0
815	7080	1	1	0.000000	12.553531	12.553531	0.000000	0.000000	0	245	0
816	13	1	1	0.000000	11.615385	11.615385	0.000000	0.000000	0	4	0
817	49	1	1	0.000000	25.938776	14.346939	0.000000	0.000000	0	9	0
818	14664	1	1	0.000000	12.612384	12.612384	0.000000	0.000000	0	510	0
819	14	2	2	0.000000	50.357143	24.500000	0.000000	0.000000	0	17	0
820	1678	1	1	0.000000	12.585221	12.585221	0.000000	0.000000	0	61	0
821	349	1	1	0.000000	13.802292	13.802292	0.000000	0.000000	0	17	0
822	107	2	2	0.000000	24.878505	15.252336	0.000000	0.000000	0	14	0
823	124	1	1	0.000000	12.508065	12.508065	0.000000	0.000000	0	8	0
824	961	2	2	0.000000	24.811655	23.684703	0.000000	0.000000	0	72	0
825	110	1	1	0.000000	13.654545	13.654545	0.000000	0.000000	0	9	0
826	86	2	2	0.000000	39.569767	14.593023	0.000000	0.000000	0	19	0
827	1110	1	1	0.000000	12.233333	12.233333	0.000000	0.000000	0	40	0
828	3	2	1	0.000000	26.000000	18.333333	0.000000	0.000000	0	8	0
829	15021	1	1	0.000000	12.598629	12.598629	0.000000	0.000000	0	518	0
830	4	2	2	0.000000	106.000000	22.000000	0.000000	0.000000	0	46	0
831	10	1	1	0.000000	15.600000	15.600000	0.000000	0.000000	0	4	0
832	2	1	2	0.000000	25.500000	25.500000	0.000000	0.000000	0	11	0
833	8195	1	1	0.000000	12.621354	12.621354	0.000000	0.000000	0	288	0
834	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	14	0
835	114	1	1	0.000000	14.350877	14.350877	0.000000	0.000000	0	9	0
836	3	2	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	10	0
837	13269	1	1	0.000000	12.568016	12.568016	0.000000	0.000000	0	456	0
838	17	2	2	0.000000	26.352941	26.352941	0.000000	0.000000	0	9	0
839	1999	1	1	0.000000	12.375188	12.375188	0.000000	0.000000	0	70	0
840	6580	1	1	0.000000	12.495897	12.495897	0.000000	0.000000	0	218	0
841	2451	1	1	0.000000	12.306406	12.306406	0.000000	0.000000	0	86	0
842	255	2	2	0.000000	26.215686	21.941176	0.000000	0.000000	0	28	0
843	754	1	1	0.000000	11.728117	11.728117	0.000000	0.000000	0	31	0
844	1074	1	1	0.000000	12.527933	12.527933	0.000000	0.000000	0	39	0
845	1024	2	2	0.000000	25.246094	20.948242	0.000000	0.000000	0	133	0
846	333	1	1	0.000000	12.108108	12.108108	0.000000	0.000000	0	14	0
847	149	2	2	0.000000	38.516779	32.067114	0.000000	0.000000	0	40	0
848	10	2	2	0.000000	25.500000	25.500000	0.000000	0.000000	0	8	0
849	1037	1	1	0.000000	12.776278	12.776278	0.000000	0.000000	0	42	0
850	3046	1	1	0.000000	12.631648	12.631648	0.000000	0.000000	0	105	0
851	10906	1	1	0.000000	12.612599	12.612599	0.000000	0.000000	0	375	0
852	10929	1	1	0.000000	12.566566	12.566566	0.000000	0.000000	0	382	0
853	771	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0	28	0
854	14385	1	1	0.000000	12.657699	12.657699	0.000000	0.000000	0	500	0
855	7521	1	1	0.000000	12.553118	12.553118	0.000000	0.000000	0	258	0
856	2	2	1	0.000000	41.000000	41.000000	0.000000	0.000000	0	21	0
857	55724	1	1	0.000000	12.576233	12.576233	0.000000	0.000000	0	1906	0
858	7408	1	1	0.000000	12.683720	12.675351	0.000000	0.000000	0	261	0
859	47	2	2	0.000000	29.085106	29.085106	0.000000	0.000000	0	10	0
860	65	1	1	0.000000	15.723077	15.723077	0.000000	0.000000	0	7	0
861	75	1	1	0.000000	13.453333	13.453333	0.000000	0.000000	0	8	0
862	48	2	2	0.000000	24.666667	24.666667	0.000000	0.000000	0	9	0
863	42	1	1	0.000000	7.690476	7.690476	0.000000	0.000000	0	3	0
864	47	2	2	0.000000	20.382979	20.382979	0.000000	0.000000	0	9	0
865	62	1	1	0.000000	10.629032	10.629032	0.000000	0.000000	0	7	0
866	147	1	1	0.000000	11.435374	11.435374	0.000000	0.000000	0	10	0
867	2311	1	1	0.000000	12.720900	12.720900	0.000000	0.000000	0	83	0
868	2	1	1	0.000000	73.000000	18.500000	0.000000	0.000000	0	45	0
869	8334	1	1	0.000000	12.640029	12.636309	0.000000	0.000000	0	295	0
870	7349	1	1	0.000000	12.512587	12.512587	0.000000	0.000000	0	255	0
871	56	1	1	0.000000	11.625000	11.625000	0.000000	0.000000	0	5	0
872	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	13	0
873	1	1	2	0.000000	71.000000	37.000000	0.000000	0.000000	0	15	0
874	2	3	1	0.000000	49.500000	49.500000	0.000000	0.000000	0	22	0
875	6	2	1	0.000000	25.833333	25.833333	0.000000	0.000000	0	7	0
876	14169	1	1	0.000000	12.632649	12.632649	0.000000	0.000000	0	490	0
877	114	1	1	0.000000	12.035088	12.035088	0.000000	0.000000	0	7	0
878	107	1	1	0.000000	10.252336	10.252336	0.000000	0.000000	0	7	0
879	8	2	1	0.000000	34.625000	29.750000	0.000000	0.000000	0	9	0
880	1	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	5	0
881	881	1	1	0.000000	12.574347	12.574347	0.000000	0.000000	0	31	0
882	16	2	1	0.000000	48.500000	17.000000	0.000000	0.000000	0	13	0
883	1173	1	1	0.000000	11.965899	11.965899	0.000000	0.000000	0	44	0
884	25	1	2	0.000000	27.160000	22.280000	0.000000	0.000000	0	14	0
885	113	2	2	0.000000	66.212389	30.884956	0.000000	0.000000	0	34	0
886	30	1	1	0.000000	14.500000	14.500000	0.000000	0.000000	0	7	0
887	119	1	1	0.000000	12.773109	12.773109	0.000000	0.000000	0	7	0
888	5	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	6	0
889	37	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	4	0
890	7	1	2	0.000000	40.857143	28.714286	0.000000	0.000000	0	11	0
891	155	1	1	0.000000	11.206452	11.206452	0.000000	0.000000	0	11	0
892	2151	1	1	0.000000	12.841004	12.841004	0.000000	0.000000	0	81	0
893	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	6	0
894	62	1	1	0.000000	12.500000	12.500000	0.000000	0.000000	0	7	0
895	17377	1	1	0.000000	12.531219	12.531219	0.000000	0.000000	0	602	0
896	30	1	1	0.000000	10.366667	10.366667	0.000000	0.000000	0	5	0
897	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	9	0
898	37	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	5	0
899	4302	1	1	0.000000	12.544630	12.544630	0.000000	0.000000	0	150	0
900	17743	1	1	0.000000	12.586259	12.586259	0.000000	0.000000	0	610	0
901	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	10	0
902	97	2	1	0.000000	24.474227	17.123711	0.000000	0.000000	0	15	0
903	59	1	1	0.000000	13.338983	13.338983	0.000000	0.000000	0	7	0
904	91	1	1	0.000000	24.967033	17.626374	0.000000	0.000000	0	13	0
905	75	1	1	0.000000	14.133333	14.133333	0.000000	0.000000	0	7	0
906	6	1	2	0.000000	27.166667	27.166667	0.000000	0.000000	0	10	0
907	31	1	1	0.000000	36.225806	13.322581	0.000000	0.000000	0	17	0
908	75	1	1	0.000000	14.880000	14.880000	0.000000	0.000000	0	8	0
909	63	1	1	0.000000	14.793651	14.793651	0.000000	0.000000	0	8	0
910	21511	1	1	0.000000	12.585282	12.585282	0.000000	0.000000	0	738	0
911	2373	1	1	0.000000	12.380952	12.380952	0.000000	0.000000	0	80	0
912	76	1	1	0.000000	13.697368	13.697368	0.000000	0.000000	0	7	0
913	10	1	2	0.000000	26.400000	26.400000	0.000000	0.000000	0	7	0
914	38	1	1	0.000000	14.842105	14.842105	0.000000	0.000000	0	6	0
915	9628	1	1	0.000000	12.629310	12.625987	0.000000	0.000000	0	338	0
916	2	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	14	0
